age,type_bac,parcours,moyenne_bac,moyenne_s1,moyenne_s2,moyenne_generale_s1_s2,nb_modules_echoues,heures_travail_semaine,discipline_note_sur_5,satisfaction_parcours_note_sur_5,travail_parallele,reussite_generale,resultat_final
30,Mathématiques,Master,15.28,16.0,13.97,14.985,2,5.5,3,3,Non,1,1
21,Mathématiques,Cycle Ingénieur,17.63,16.0,13.18,14.59,1,5.9,3,2,Non,1,1
25,Mathématiques,Licence,13.34,11.9,12.68,12.29,1,3.8,5,4,Oui,1,1
30,Technique,Cycle Ingénieur,14.44,13.78,14.56,14.17,0,13.3,5,4,Oui,1,1
21,Informatique,Licence,13.13,15.55,15.15,15.350000000000001,2,12.5,5,3,Non,1,1
23,Informatique,Master,11.95,13.73,15.64,14.685,0,4.3,4,3,Oui,1,1
23,Mathématiques,Master,12.89,10.73,10.19,10.46,1,11.6,3,2,Non,1,0
25,Technique,Master,14.47,12.3,8.47,10.385000000000002,1,5.1,2,3,Non,1,0
20,Sciences,Cycle Ingénieur,17.53,16.0,14.88,15.440000000000001,1,13.5,4,5,Oui,1,1
25,Mathématiques,Licence,12.46,10.16,9.69,9.925,0,1.3,1,3,Non,0,0
24,Technique,Licence,12.46,12.63,12.85,12.74,0,16.0,2,5,Non,1,1
24,Mathématiques,Licence,16.03,14.2,15.12,14.66,0,14.9,5,2,Non,1,1
28,Informatique,Licence,11.35,9.88,8.49,9.185,1,4.5,1,3,Non,0,0
23,Sciences,Cycle Ingénieur,16.3,13.81,16.0,14.905000000000001,0,8.1,4,3,Oui,1,1
25,Informatique,Master,17.25,16.0,16.0,16.0,1,24.5,4,4,Non,1,1
21,Mathématiques,Master,11.12,9.9,9.35,9.625,0,2.1,3,3,Non,0,0
29,Mathématiques,Licence,17.64,9.0,9.0,9.0,3,11.3,2,2,Non,0,0
27,Sciences,Licence,13.81,12.09,12.88,12.485,1,10.4,4,1,Oui,1,1
26,Informatique,Cycle Ingénieur,17.68,16.0,16.0,16.0,0,15.2,4,3,Oui,1,1
30,Technique,Master,11.63,13.83,13.67,13.75,1,16.2,3,3,Oui,1,1
29,Technique,Licence,14.67,14.92,13.84,14.379999999999999,1,12.5,4,4,Oui,1,1
22,Informatique,Master,16.58,9.0,9.0,9.0,3,3.4,2,3,Oui,0,0
25,Informatique,Master,13.36,9.0,9.0,9.0,4,11.1,3,3,Oui,0,0
20,Informatique,Master,11.07,9.0,9.0,9.0,3,7.4,2,2,Oui,0,0
20,Technique,Licence,17.49,16.0,14.35,15.175,0,7.4,5,3,Non,1,1
21,Mathématiques,Licence,15.49,14.52,13.79,14.155,2,7.4,3,3,Oui,1,1
21,Mathématiques,Licence,17.82,16.0,16.0,16.0,1,6.2,4,3,Oui,1,1
22,Mathématiques,Licence,12.95,12.64,12.74,12.690000000000001,1,12.5,2,4,Non,1,1
19,Technique,Licence,12.17,11.61,9.38,10.495000000000001,0,0.0,3,4,Oui,1,0
24,Mathématiques,Licence,12.47,11.17,12.13,11.65,1,11.3,3,3,Non,1,1
24,Sciences,Master,17.6,15.8,16.0,15.9,1,15.5,5,3,Non,1,1
22,Informatique,Licence,11.35,12.99,14.53,13.76,1,11.1,5,4,Non,1,1
20,Sciences,Master,14.34,13.25,15.1,14.175,1,5.4,3,4,Non,1,1
19,Informatique,Cycle Ingénieur,14.59,14.02,12.35,13.184999999999999,2,10.1,4,3,Oui,1,1
27,Technique,Cycle Ingénieur,17.67,14.83,12.6,13.715,2,8.3,3,3,Non,1,1
22,Informatique,Licence,14.34,9.0,9.0,9.0,3,4.4,2,3,Non,0,0
29,Informatique,Cycle Ingénieur,12.77,12.2,10.33,11.265,0,7.6,4,3,Non,1,1
26,Informatique,Licence,16.33,16.0,15.74,15.870000000000001,1,8.6,4,3,Oui,1,1
28,Sciences,Licence,13.1,13.41,12.67,13.04,1,16.6,2,4,Oui,1,1
21,Mathématiques,Cycle Ingénieur,13.51,15.53,15.82,15.675,0,12.9,4,3,Non,1,1
23,Mathématiques,Master,16.29,14.66,15.1,14.879999999999999,0,2.8,4,4,Oui,1,1
23,Informatique,Licence,17.46,16.0,15.2,15.6,1,8.4,3,3,Non,1,1
23,Sciences,Licence,12.76,9.0,9.0,9.0,3,5.2,2,3,Non,0,0
26,Technique,Master,14.32,15.32,16.0,15.66,1,7.3,3,4,Non,1,1
25,Mathématiques,Licence,15.88,14.06,13.38,13.72,1,9.6,3,4,Oui,1,1
28,Sciences,Master,11.83,13.05,14.36,13.705,2,4.9,4,4,Non,1,1
22,Mathématiques,Master,11.41,11.84,11.35,11.594999999999999,0,0.0,2,3,Non,1,0
25,Technique,Master,17.56,16.0,13.46,14.73,0,8.1,5,4,Non,1,1
27,Informatique,Licence,11.11,9.0,9.0,9.0,3,1.9,2,3,Non,0,0
22,Mathématiques,Master,12.77,10.55,11.72,11.135000000000002,1,7.7,3,4,Oui,1,1
28,Informatique,Licence,16.24,14.64,12.96,13.8,2,6.5,3,4,Oui,1,1
21,Informatique,Licence,11.87,11.91,14.56,13.235,0,12.9,5,5,Oui,1,1
30,Informatique,Licence,15.72,12.46,13.0,12.73,2,12.6,4,3,Non,1,1
28,Mathématiques,Licence,14.99,9.0,9.0,9.0,3,5.0,2,2,Non,0,0
28,Mathématiques,Licence,11.04,9.51,9.21,9.36,2,6.5,1,3,Oui,0,0
20,Informatique,Master,12.64,9.54,7.98,8.76,1,8.8,2,2,Non,0,0
22,Informatique,Licence,12.37,13.03,11.32,12.175,1,14.0,3,3,Non,1,1
30,Informatique,Master,12.5,9.0,9.0,9.0,3,6.5,2,3,Oui,0,0
23,Informatique,Licence,17.28,16.0,16.0,16.0,0,11.0,4,4,Non,1,1
24,Mathématiques,Licence,15.88,9.0,9.0,9.0,3,6.6,4,4,Non,0,0
21,Mathématiques,Licence,11.05,8.21,7.36,7.785,3,8.2,1,3,Non,0,0
21,Informatique,Master,16.49,9.0,9.0,9.0,4,6.1,1,3,Oui,0,0
19,Informatique,Licence,17.0,14.28,12.42,13.35,2,10.8,3,5,Oui,1,1
28,Informatique,Master,14.04,14.2,13.55,13.875,0,5.2,5,4,Non,1,1
20,Mathématiques,Cycle Ingénieur,15.35,14.09,14.24,14.165,1,16.5,2,2,Oui,1,1
28,Mathématiques,Licence,13.7,9.0,9.0,9.0,3,5.1,2,3,Oui,0,0
27,Mathématiques,Master,12.26,13.23,10.88,12.055,1,4.5,4,3,Non,1,1
25,Technique,Licence,12.49,12.0,13.56,12.780000000000001,0,15.8,3,5,Oui,1,1
25,Mathématiques,Licence,13.91,16.0,14.07,15.035,0,11.7,4,4,Oui,1,1
25,Informatique,Master,16.75,9.0,9.0,9.0,3,8.6,1,4,Oui,0,0
21,Sciences,Licence,12.68,9.48,10.37,9.925,0,12.0,3,4,Non,0,0
21,Informatique,Cycle Ingénieur,11.69,11.97,10.93,11.45,0,10.8,3,4,Non,1,1
26,Technique,Licence,13.21,11.24,12.77,12.004999999999999,1,9.9,4,4,Non,1,1
20,Informatique,Master,17.15,9.0,9.0,9.0,3,4.0,2,1,Non,0,0
30,Informatique,Master,13.81,13.53,15.18,14.355,2,8.6,4,4,Non,1,1
25,Informatique,Cycle Ingénieur,16.14,15.68,14.42,15.05,2,6.7,5,4,Non,1,1
23,Technique,Licence,12.17,11.81,11.8,11.805,1,2.0,2,4,Non,1,1
28,Mathématiques,Cycle Ingénieur,15.28,13.23,14.39,13.81,2,5.5,3,4,Non,1,1
22,Sciences,Cycle Ingénieur,11.88,11.77,14.6,13.184999999999999,0,12.2,3,3,Non,1,1
23,Sciences,Licence,15.69,16.0,16.0,16.0,1,9.6,5,5,Oui,1,1
27,Mathématiques,Licence,12.61,11.35,11.14,11.245000000000001,1,14.9,3,3,Non,1,1
24,Informatique,Licence,16.94,14.35,12.94,13.645,1,6.6,5,3,Non,1,1
20,Informatique,Master,16.9,16.0,16.0,16.0,2,17.8,4,3,Non,1,1
27,Sciences,Licence,16.54,16.0,16.0,16.0,2,11.8,3,3,Oui,1,1
21,Mathématiques,Licence,12.38,9.38,10.28,9.83,1,9.1,4,4,Non,0,1
21,Technique,Licence,17.53,9.0,9.0,9.0,4,4.7,3,4,Non,0,0
23,Technique,Licence,16.81,16.0,16.0,16.0,2,9.6,3,3,Oui,1,1
30,Informatique,Master,11.09,9.0,7.13,8.065,4,5.5,2,3,Non,0,0
28,Sciences,Licence,12.13,11.43,13.2,12.315,2,5.8,4,3,Non,1,1
19,Sciences,Cycle Ingénieur,14.46,9.0,9.0,9.0,4,12.1,1,4,Non,0,0
28,Technique,Licence,15.72,9.0,9.0,9.0,4,3.9,3,5,Non,0,0
27,Technique,Master,11.34,9.0,9.0,9.0,4,7.2,3,3,Non,0,0
24,Technique,Licence,11.71,9.0,9.0,9.0,3,4.9,3,3,Oui,0,0
27,Informatique,Licence,17.27,16.0,16.0,16.0,2,13.0,5,3,Non,1,1
29,Mathématiques,Master,17.97,15.27,13.96,14.615,0,6.9,4,3,Oui,1,1
29,Mathématiques,Licence,17.04,16.0,14.42,15.21,0,14.4,4,4,Non,1,1
26,Mathématiques,Licence,13.1,12.12,14.32,13.219999999999999,0,12.2,3,4,Non,1,1
20,Technique,Cycle Ingénieur,16.54,13.88,14.44,14.16,2,10.4,4,2,Oui,1,1
23,Mathématiques,Cycle Ingénieur,15.98,13.1,14.79,13.945,2,16.9,4,3,Oui,1,1
26,Sciences,Licence,12.69,14.33,15.0,14.665,0,13.6,5,5,Non,1,1
25,Mathématiques,Master,16.85,9.0,9.0,9.0,3,7.6,3,3,Non,0,0
23,Technique,Licence,13.68,12.33,12.52,12.425,0,6.9,4,3,Non,1,1
19,Informatique,Licence,12.45,11.28,11.63,11.455,2,4.6,3,2,Non,1,1
29,Sciences,Master,16.32,16.0,15.07,15.535,0,5.3,5,4,Oui,1,1
29,Mathématiques,Master,17.3,9.0,9.0,9.0,4,8.5,2,2,Oui,0,0
28,Sciences,Licence,13.52,15.22,16.0,15.61,2,9.5,4,4,Oui,1,1
30,Sciences,Master,12.92,11.96,12.26,12.11,0,10.9,4,4,Oui,1,1
30,Technique,Licence,16.93,13.66,14.72,14.190000000000001,1,9.0,4,4,Non,1,1
22,Mathématiques,Cycle Ingénieur,13.43,11.41,12.07,11.74,2,7.1,3,2,Oui,1,1
30,Informatique,Licence,12.8,9.0,9.0,9.0,3,1.1,3,2,Oui,0,0
22,Informatique,Licence,16.93,16.0,14.49,15.245000000000001,0,12.4,3,3,Non,1,1
25,Mathématiques,Licence,11.71,6.58,9.27,7.925,1,8.0,3,4,Non,0,0
23,Informatique,Licence,16.23,13.56,13.72,13.64,1,12.9,4,3,Oui,1,1
19,Technique,Master,14.56,9.0,9.0,9.0,3,10.1,3,3,Non,0,0
27,Informatique,Master,12.24,9.91,11.3,10.605,0,9.6,2,3,Non,1,0
20,Sciences,Cycle Ingénieur,17.19,16.0,14.95,15.475,0,13.7,4,4,Non,1,1
27,Informatique,Licence,17.18,14.43,13.3,13.865,0,4.3,3,2,Non,1,1
25,Technique,Cycle Ingénieur,11.38,7.45,6.99,7.220000000000001,1,9.3,3,4,Non,0,0
19,Technique,Cycle Ingénieur,16.68,16.0,16.0,16.0,0,3.5,4,5,Non,1,1
19,Informatique,Licence,17.38,15.69,16.0,15.844999999999999,2,3.9,4,4,Non,1,1
20,Sciences,Licence,13.29,13.43,11.7,12.565,2,2.9,3,4,Non,1,1
26,Sciences,Master,12.25,11.43,13.24,12.335,0,8.3,5,3,Non,1,1
25,Mathématiques,Cycle Ingénieur,13.37,15.11,15.04,15.075,2,14.2,3,2,Non,1,1
27,Sciences,Master,11.84,11.66,10.05,10.855,2,5.9,3,4,Non,1,0
24,Informatique,Licence,14.95,14.02,15.6,14.809999999999999,1,2.0,4,3,Non,1,1
26,Technique,Licence,15.47,12.58,10.56,11.57,2,8.5,2,3,Oui,1,0
30,Technique,Licence,13.57,9.0,9.0,9.0,3,8.2,1,2,Non,0,0
24,Sciences,Licence,15.68,9.0,9.0,9.0,3,15.6,2,4,Oui,0,0
20,Mathématiques,Licence,13.81,12.58,12.0,12.29,2,7.9,3,5,Non,1,1
20,Mathématiques,Licence,13.59,11.66,11.64,11.65,1,18.1,4,5,Non,1,1
19,Sciences,Master,16.0,15.54,16.0,15.77,0,10.4,5,4,Oui,1,1
26,Technique,Licence,13.75,12.89,13.26,13.075,0,5.4,2,3,Non,1,1
30,Mathématiques,Licence,13.67,14.63,15.63,15.13,0,14.5,4,4,Non,1,1
23,Technique,Master,12.37,9.0,9.0,9.0,3,5.6,2,2,Non,0,0
20,Sciences,Master,14.91,14.62,13.59,14.105,0,2.3,3,3,Oui,1,1
26,Informatique,Licence,11.4,9.33,9.46,9.395,1,4.8,3,3,Oui,0,0
30,Sciences,Licence,14.59,15.1,16.0,15.55,0,12.1,4,4,Oui,1,1
30,Mathématiques,Master,17.61,16.0,16.0,16.0,0,12.9,4,3,Oui,1,1
20,Technique,Licence,12.66,11.59,11.42,11.504999999999999,0,2.0,4,4,Oui,1,1
19,Informatique,Master,11.55,11.61,11.18,11.395,1,3.0,3,3,Non,1,1
22,Informatique,Licence,17.57,16.0,13.01,14.504999999999999,1,15.1,3,3,Oui,1,1
25,Mathématiques,Master,12.02,11.92,12.04,11.98,0,11.9,4,4,Non,1,1
25,Informatique,Master,15.37,14.62,14.44,14.53,0,13.2,5,3,Non,1,1
24,Technique,Licence,16.65,15.04,15.12,15.079999999999998,0,11.4,5,4,Non,1,1
21,Sciences,Licence,15.33,16.0,15.06,15.530000000000001,1,6.9,3,3,Non,1,1
26,Informatique,Cycle Ingénieur,12.33,12.71,12.47,12.59,1,11.4,3,3,Non,1,1
29,Mathématiques,Licence,14.88,12.2,10.69,11.445,1,6.1,4,4,Non,1,1
30,Informatique,Licence,16.98,16.0,13.98,14.99,2,9.9,4,4,Non,1,1
21,Informatique,Cycle Ingénieur,13.2,11.74,11.28,11.51,1,14.7,4,4,Non,1,1
21,Sciences,Licence,16.78,15.84,15.64,15.74,0,12.1,4,2,Non,1,1
30,Sciences,Cycle Ingénieur,12.02,10.19,12.33,11.26,1,13.7,4,3,Non,1,1
29,Mathématiques,Cycle Ingénieur,13.31,11.55,10.3,10.925,2,7.7,3,3,Non,1,0
28,Mathématiques,Master,17.54,16.0,13.78,14.89,0,9.4,5,3,Non,1,1
28,Informatique,Master,16.59,15.96,15.2,15.58,0,11.6,5,4,Non,1,1
29,Technique,Licence,12.99,14.16,16.0,15.08,1,9.5,5,4,Non,1,1
28,Sciences,Master,16.68,16.0,14.39,15.195,0,5.1,4,5,Oui,1,1
28,Informatique,Licence,17.19,16.0,14.04,15.02,1,11.9,4,3,Oui,1,1
19,Mathématiques,Licence,16.25,16.0,14.56,15.280000000000001,2,7.4,5,4,Oui,1,1
19,Mathématiques,Cycle Ingénieur,17.28,16.0,16.0,16.0,0,13.1,5,2,Oui,1,1
24,Mathématiques,Licence,17.07,13.03,11.38,12.205,1,10.7,3,3,Oui,1,0
19,Mathématiques,Master,15.85,15.21,15.81,15.510000000000002,1,14.0,5,5,Non,1,1
23,Technique,Master,14.94,12.33,13.35,12.84,0,11.2,4,5,Non,1,1
27,Mathématiques,Cycle Ingénieur,12.07,10.09,9.94,10.015,2,11.9,2,3,Non,1,0
23,Technique,Cycle Ingénieur,12.25,14.09,14.83,14.46,1,14.2,3,2,Non,1,1
25,Mathématiques,Licence,16.07,13.81,11.13,12.47,1,6.4,4,4,Oui,1,1
28,Mathématiques,Licence,12.38,9.0,9.0,9.0,3,3.2,2,2,Oui,0,0
25,Mathématiques,Master,15.77,9.0,9.0,9.0,4,0.2,3,2,Oui,0,0
29,Mathématiques,Licence,12.66,13.69,13.89,13.79,0,11.6,4,2,Non,1,1
25,Sciences,Master,11.72,9.41,12.19,10.8,2,6.1,2,3,Oui,1,0
27,Mathématiques,Licence,11.94,10.4,14.01,12.205,2,8.1,2,4,Non,1,1
27,Sciences,Licence,11.36,11.05,9.78,10.415,1,10.0,4,3,Non,1,0
25,Technique,Cycle Ingénieur,13.26,9.0,9.0,9.0,3,2.8,2,3,Oui,0,0
29,Informatique,Master,13.22,11.49,11.19,11.34,1,6.5,2,3,Non,1,0
21,Technique,Master,12.24,15.12,16.0,15.559999999999999,1,11.0,4,3,Oui,1,1
25,Informatique,Licence,15.08,13.08,14.31,13.695,0,12.4,3,4,Non,1,1
20,Informatique,Master,11.37,10.73,11.87,11.3,0,4.5,3,3,Non,1,1
19,Sciences,Master,13.59,13.42,12.84,13.129999999999999,1,11.8,3,3,Non,1,1
29,Informatique,Master,12.49,11.14,12.43,11.785,2,12.0,3,4,Non,1,1
26,Mathématiques,Licence,11.07,11.16,9.72,10.440000000000001,1,5.4,2,4,Non,1,0
25,Technique,Licence,11.93,10.04,10.99,10.515,2,10.9,2,3,Oui,1,0
19,Informatique,Master,14.79,16.0,15.21,15.605,0,14.6,5,3,Non,1,1
21,Technique,Master,17.54,9.0,9.0,9.0,3,4.5,2,2,Non,0,0
30,Informatique,Cycle Ingénieur,17.95,9.0,9.0,9.0,3,4.5,1,3,Non,0,0
28,Informatique,Master,13.96,13.22,12.92,13.07,0,10.0,3,3,Non,1,1
23,Informatique,Cycle Ingénieur,15.26,9.0,9.0,9.0,4,8.4,3,4,Non,0,0
19,Informatique,Licence,13.92,12.29,11.59,11.94,2,12.2,4,4,Oui,1,1
20,Sciences,Cycle Ingénieur,15.3,9.0,9.0,9.0,3,3.5,3,4,Non,0,0
27,Technique,Master,16.52,9.0,9.0,9.0,3,7.8,2,4,Non,0,0
22,Informatique,Cycle Ingénieur,12.26,11.17,10.42,10.795,1,3.6,4,2,Oui,1,0
27,Sciences,Cycle Ingénieur,12.37,9.0,9.0,9.0,3,8.1,2,3,Non,0,0
19,Sciences,Cycle Ingénieur,13.04,13.59,12.49,13.04,1,7.5,3,3,Oui,1,1
24,Mathématiques,Master,12.1,11.61,8.66,10.135,1,7.2,4,3,Oui,1,0
21,Sciences,Cycle Ingénieur,15.73,12.67,14.0,13.335,1,5.2,5,4,Oui,1,1
29,Informatique,Licence,14.12,14.12,12.3,13.21,2,10.3,4,4,Non,1,1
22,Sciences,Master,14.09,14.21,12.91,13.56,0,11.6,5,3,Non,1,1
27,Sciences,Master,17.43,14.84,15.38,15.11,1,10.3,5,4,Non,1,1
26,Sciences,Cycle Ingénieur,16.75,15.9,10.93,13.415,0,6.4,3,3,Non,1,1
27,Informatique,Cycle Ingénieur,17.29,16.0,16.0,16.0,2,8.3,5,4,Oui,1,1
23,Informatique,Licence,15.36,14.61,14.69,14.649999999999999,0,14.0,5,5,Non,1,1
28,Mathématiques,Cycle Ingénieur,12.29,13.4,12.2,12.8,0,3.4,4,5,Oui,1,1
24,Mathématiques,Licence,13.74,12.64,14.91,13.775,0,10.4,5,4,Non,1,1
19,Technique,Licence,17.52,15.92,15.16,15.54,0,19.5,5,3,Non,1,1
28,Mathématiques,Cycle Ingénieur,14.51,12.75,12.11,12.43,0,11.6,3,4,Oui,1,1
30,Informatique,Master,15.52,16.0,14.9,15.45,0,4.6,4,3,Oui,1,1
26,Mathématiques,Master,14.52,9.0,9.0,9.0,3,7.9,3,3,Oui,0,0
22,Informatique,Cycle Ingénieur,14.01,9.0,9.0,9.0,3,9.1,2,2,Non,0,0
29,Informatique,Licence,14.61,15.71,15.35,15.530000000000001,2,11.2,3,3,Oui,1,1
23,Mathématiques,Master,16.76,16.0,16.0,16.0,0,8.8,5,4,Oui,1,1
26,Technique,Cycle Ingénieur,14.57,12.26,12.69,12.475,1,14.7,1,3,Oui,1,0
22,Informatique,Master,14.29,15.16,12.94,14.05,2,15.0,3,2,Non,1,1
30,Mathématiques,Licence,12.82,9.0,9.0,9.0,4,9.5,3,3,Non,0,0
24,Informatique,Master,15.43,9.0,9.0,9.0,4,7.6,3,3,Non,0,0
28,Mathématiques,Licence,14.31,9.0,9.0,9.0,3,9.0,2,3,Oui,0,0
29,Informatique,Master,12.07,12.76,12.67,12.715,2,8.3,4,4,Non,1,1
22,Mathématiques,Cycle Ingénieur,14.37,15.66,16.0,15.83,1,10.8,5,3,Oui,1,1
23,Mathématiques,Master,11.97,10.6,9.85,10.225,1,4.9,2,2,Non,1,0
22,Sciences,Licence,13.34,10.77,11.75,11.26,2,15.3,3,3,Non,1,1
29,Informatique,Master,12.29,12.68,12.53,12.605,0,11.8,3,5,Non,1,1
24,Informatique,Master,14.32,11.74,10.51,11.125,0,6.5,3,4,Non,1,1
22,Mathématiques,Licence,11.88,11.24,11.98,11.61,0,6.8,3,2,Non,1,1
26,Informatique,Licence,14.08,12.43,12.47,12.45,0,10.2,3,4,Non,1,1
29,Informatique,Licence,15.37,11.58,11.69,11.635,0,0.7,5,3,Oui,1,1
28,Sciences,Master,14.56,15.56,16.0,15.780000000000001,0,9.3,4,4,Oui,1,1
25,Technique,Master,17.22,16.0,15.08,15.54,0,7.2,5,4,Oui,1,1
22,Mathématiques,Cycle Ingénieur,17.54,15.69,15.78,15.735,1,4.2,5,4,Non,1,1
28,Informatique,Licence,12.37,9.0,9.0,9.0,3,0.0,3,5,Non,0,0
25,Mathématiques,Cycle Ingénieur,17.35,16.0,15.47,15.735,2,10.6,5,4,Non,1,1
30,Technique,Master,11.33,13.52,12.96,13.24,0,6.7,4,4,Non,1,1
27,Informatique,Licence,13.17,12.91,13.83,13.370000000000001,1,14.9,5,4,Oui,1,1
19,Technique,Licence,16.98,15.44,14.42,14.93,2,12.4,4,3,Non,1,1
19,Informatique,Master,16.79,9.0,9.0,9.0,3,9.1,1,1,Non,0,0
21,Sciences,Master,13.16,11.08,12.08,11.58,0,4.0,4,3,Non,1,1
23,Informatique,Licence,14.86,15.46,15.54,15.5,1,10.5,4,5,Non,1,1
26,Technique,Cycle Ingénieur,13.63,9.0,9.0,9.0,3,8.4,2,2,Oui,0,0
30,Mathématiques,Licence,15.0,12.07,14.63,13.350000000000001,0,4.8,3,5,Non,1,1
27,Informatique,Licence,13.32,9.0,9.0,9.0,3,10.8,3,2,Non,0,0
20,Mathématiques,Master,14.18,13.31,11.82,12.565000000000001,0,4.9,3,3,Oui,1,1
30,Sciences,Master,15.2,9.0,9.0,9.0,3,9.2,2,3,Oui,0,0
29,Informatique,Licence,13.43,12.51,13.97,13.24,1,10.1,4,3,Oui,1,1
19,Informatique,Licence,17.23,16.0,16.0,16.0,1,7.5,4,3,Oui,1,1
26,Sciences,Licence,12.69,10.12,10.05,10.085,1,8.0,1,3,Oui,1,0
23,Sciences,Licence,11.75,11.13,11.92,11.525,0,5.5,1,2,Non,1,0
26,Mathématiques,Licence,13.01,11.32,10.99,11.155000000000001,0,9.9,3,4,Oui,1,0
24,Mathématiques,Master,17.14,9.0,9.0,9.0,4,2.9,2,3,Oui,0,0
25,Informatique,Master,16.88,16.0,15.94,15.969999999999999,0,11.7,5,3,Non,1,1
28,Informatique,Master,15.39,12.23,10.63,11.43,0,10.5,2,3,Non,1,0
21,Mathématiques,Licence,16.72,15.78,16.0,15.89,1,15.6,4,3,Oui,1,1
19,Informatique,Licence,15.5,15.56,14.74,15.15,1,3.1,3,3,Oui,1,1
27,Informatique,Licence,16.56,16.0,16.0,16.0,0,8.8,4,4,Oui,1,1
24,Informatique,Cycle Ingénieur,13.7,12.87,13.21,13.04,2,9.5,2,4,Non,1,1
24,Informatique,Master,16.42,16.0,16.0,16.0,1,14.4,5,3,Non,1,1
26,Technique,Cycle Ingénieur,16.0,9.0,9.0,9.0,3,9.9,3,3,Oui,0,0
20,Technique,Licence,14.94,9.0,9.0,9.0,3,6.2,3,3,Non,0,0
22,Informatique,Licence,17.54,16.0,15.86,15.93,1,17.2,4,2,Non,1,1
21,Sciences,Cycle Ingénieur,14.3,12.66,12.21,12.435,1,5.8,3,4,Oui,1,1
26,Mathématiques,Licence,13.75,9.0,9.0,9.0,3,14.3,2,3,Non,0,0
28,Technique,Licence,17.82,15.78,16.0,15.89,1,17.1,3,3,Non,1,1
29,Technique,Licence,17.49,16.0,15.28,15.64,0,10.7,5,3,Non,1,1
20,Sciences,Cycle Ingénieur,17.43,16.0,16.0,16.0,1,19.4,5,3,Non,1,1
25,Informatique,Licence,13.05,11.61,10.66,11.135,2,10.0,1,3,Oui,1,0
19,Informatique,Cycle Ingénieur,13.31,13.43,12.0,12.715,2,7.4,3,4,Non,1,1
26,Informatique,Licence,12.41,10.93,10.92,10.925,2,9.2,4,5,Oui,1,1
22,Informatique,Licence,13.57,10.62,12.95,11.785,1,10.0,4,3,Non,1,1
22,Informatique,Cycle Ingénieur,14.09,9.0,9.0,9.0,3,6.0,2,4,Non,0,0
28,Mathématiques,Cycle Ingénieur,16.86,16.0,16.0,16.0,2,20.4,5,4,Oui,1,1
23,Informatique,Master,15.97,13.2,12.93,13.065,1,7.0,3,1,Oui,1,1
20,Technique,Licence,12.45,10.35,13.45,11.899999999999999,0,7.5,5,3,Oui,1,1
23,Informatique,Licence,12.11,10.53,12.87,11.7,0,13.4,3,2,Non,1,1
29,Sciences,Licence,11.37,9.0,9.0,9.0,4,11.5,4,4,Non,0,0
29,Informatique,Licence,11.64,11.8,10.94,11.370000000000001,1,6.3,2,4,Oui,1,0
26,Informatique,Licence,17.87,16.0,16.0,16.0,1,3.6,4,3,Non,1,1
27,Informatique,Licence,16.08,9.0,9.0,9.0,4,4.0,3,3,Non,0,0
29,Sciences,Licence,13.12,9.0,9.0,9.0,3,1.3,2,2,Oui,0,0
19,Mathématiques,Licence,11.93,11.83,10.71,11.27,0,13.0,3,4,Non,1,1
20,Mathématiques,Cycle Ingénieur,11.17,11.87,11.68,11.774999999999999,1,11.5,2,3,Oui,1,0
23,Mathématiques,Master,15.15,9.0,9.0,9.0,4,8.2,1,1,Non,0,0
25,Informatique,Cycle Ingénieur,13.2,9.0,9.0,9.0,3,9.4,2,2,Oui,0,0
30,Mathématiques,Master,17.49,9.0,9.0,9.0,4,9.1,2,4,Non,0,0
23,Informatique,Master,11.25,10.45,9.45,9.95,0,3.0,3,2,Non,0,0
28,Mathématiques,Licence,16.46,16.0,16.0,16.0,0,10.1,5,5,Oui,1,1
24,Mathématiques,Master,11.59,11.41,11.12,11.265,1,8.5,2,3,Non,1,0
23,Informatique,Licence,17.46,16.0,16.0,16.0,1,4.1,5,4,Non,1,1
27,Informatique,Cycle Ingénieur,13.34,9.0,9.0,9.0,4,8.5,1,3,Non,0,0
24,Mathématiques,Cycle Ingénieur,16.38,15.54,16.0,15.77,1,8.9,5,3,Oui,1,1
27,Sciences,Master,11.17,12.96,11.52,12.24,0,10.2,2,2,Non,1,0
30,Informatique,Licence,17.97,16.0,14.57,15.285,2,6.4,5,4,Non,1,1
23,Sciences,Licence,17.56,9.0,9.0,9.0,3,5.5,2,4,Non,0,0
24,Mathématiques,Master,16.09,9.0,9.0,9.0,4,8.6,3,4,Non,0,0
19,Informatique,Cycle Ingénieur,17.58,16.0,16.0,16.0,0,7.0,5,5,Oui,1,1
27,Mathématiques,Licence,13.48,11.84,11.21,11.525,1,2.0,3,3,Oui,1,0
30,Mathématiques,Master,16.25,15.67,16.0,15.835,0,10.9,5,4,Non,1,1
26,Informatique,Licence,13.24,13.02,11.3,12.16,1,5.8,3,3,Non,1,1
26,Sciences,Licence,13.43,10.89,11.35,11.120000000000001,0,9.5,3,1,Oui,1,0
22,Informatique,Master,13.35,14.7,15.46,15.08,0,14.6,5,5,Non,1,1
26,Sciences,Licence,12.22,13.23,14.75,13.99,1,5.0,4,4,Non,1,1
30,Mathématiques,Master,11.59,10.79,8.38,9.585,1,3.3,1,3,Non,0,0
28,Sciences,Master,16.43,16.0,16.0,16.0,0,11.9,4,3,Non,1,1
27,Informatique,Licence,14.17,14.61,12.65,13.629999999999999,1,9.2,4,4,Oui,1,1
